date,participant,trial,block,trialID,trialType,isPrac,isStationary,
2022-03-14,AF_R,138,6,18,1,0,0,
2022-03-14,AF_R,139,6,19,1,0,0,
2022-03-14,AF_R,140,7,0,1,0,0,
2022-03-14,AF_R,141,7,1,1,0,0,
2022-03-14,AF_R,142,7,2,1,0,0,
2022-03-14,AF_R,143,7,3,1,0,0,
2022-03-14,AF_R,144,7,4,1,0,0,
2022-03-14,AF_R,145,7,5,1,0,0,
2022-03-14,AF_R,146,7,6,1,0,0,
2022-03-14,AF_R,147,7,7,1,0,0,
2022-03-14,AF_R,148,7,8,1,0,0,
2022-03-14,AF_R,149,7,9,1,0,0,
2022-03-14,AF_R,150,7,10,1,0,0,
2022-03-14,AF_R,151,7,11,1,0,0,
2022-03-14,AF_R,152,7,12,1,0,0,
2022-03-14,AF_R,153,7,13,1,0,0,
2022-03-14,AF_R,154,7,14,1,0,0,
2022-03-14,AF_R,155,7,15,1,0,0,
2022-03-14,AF_R,156,7,16,1,0,0,
2022-03-14,AF_R,157,7,17,1,0,0,
2022-03-14,AF_R,158,7,18,1,0,0,
2022-03-14,AF_R,159,7,19,1,0,0,
2022-03-14,AF_R,160,8,0,2,0,0,
2022-03-14,AF_R,161,8,1,2,0,0,
2022-03-14,AF_R,162,8,2,2,0,0,
2022-03-14,AF_R,163,8,3,2,0,0,
2022-03-14,AF_R,164,8,4,2,0,0,
2022-03-14,AF_R,165,8,5,2,0,0,
2022-03-14,AF_R,166,8,6,2,0,0,
2022-03-14,AF_R,167,8,7,2,0,0,
2022-03-14,AF_R,168,8,8,2,0,0,
2022-03-14,AF_R,169,8,9,2,0,0,
2022-03-14,AF_R,170,8,10,2,0,0,
2022-03-14,AF_R,171,8,11,2,0,0,
2022-03-14,AF_R,172,8,12,2,0,0,
2022-03-14,AF_R,173,8,13,2,0,0,
2022-03-14,AF_R,174,8,14,2,0,0,
2022-03-14,AF_R,175,8,15,2,0,0,
2022-03-14,AF_R,176,8,16,2,0,0,
2022-03-14,AF_R,177,8,17,2,0,0,
2022-03-14,AF_R,178,8,18,2,0,0,
2022-03-14,AF_R,179,8,19,2,0,0,
