date,participant,trial,block,trialID,trialType,isPrac,isStationary,
2022-03-17,RZ_R,79,3,19,3,0,0,
2022-03-17,RZ_R,80,4,0,1,0,0,
2022-03-17,RZ_R,81,4,1,1,0,0,
2022-03-17,RZ_R,82,4,2,1,0,0,
2022-03-17,RZ_R,83,4,3,1,0,0,
2022-03-17,RZ_R,84,4,4,1,0,0,
2022-03-17,RZ_R,85,4,5,1,0,0,
2022-03-17,RZ_R,86,4,6,1,0,0,
2022-03-17,RZ_R,87,4,7,1,0,0,
2022-03-17,RZ_R,88,4,8,1,0,0,
2022-03-17,RZ_R,89,4,9,1,0,0,
2022-03-17,RZ_R,90,4,10,1,0,0,
2022-03-17,RZ_R,91,4,11,1,0,0,
2022-03-17,RZ_R,92,4,12,1,0,0,
2022-03-17,RZ_R,93,4,13,1,0,0,
2022-03-17,RZ_R,94,4,14,1,0,0,
2022-03-17,RZ_R,95,4,15,1,0,0,
2022-03-17,RZ_R,96,4,16,1,0,0,
2022-03-17,RZ_R,97,4,17,1,0,0,
2022-03-17,RZ_R,98,4,18,1,0,0,
2022-03-17,RZ_R,99,4,19,1,0,0,
2022-03-17,RZ_R,100,5,0,4,0,0,
2022-03-17,RZ_R,101,5,1,4,0,0,
2022-03-17,RZ_R,102,5,2,4,0,0,
2022-03-17,RZ_R,103,5,3,4,0,0,
2022-03-17,RZ_R,104,5,4,4,0,0,
2022-03-17,RZ_R,105,5,5,4,0,0,
2022-03-17,RZ_R,106,5,6,4,0,0,
2022-03-17,RZ_R,107,5,7,4,0,0,
2022-03-17,RZ_R,108,5,8,4,0,0,
2022-03-17,RZ_R,109,5,9,4,0,0,
2022-03-17,RZ_R,110,5,10,4,0,0,
2022-03-17,RZ_R,111,5,11,4,0,0,
2022-03-17,RZ_R,112,5,12,4,0,0,
2022-03-17,RZ_R,113,5,13,4,0,0,
2022-03-17,RZ_R,114,5,14,4,0,0,
2022-03-17,RZ_R,115,5,15,4,0,0,
2022-03-17,RZ_R,116,5,16,4,0,0,
2022-03-17,RZ_R,117,5,17,4,0,0,
2022-03-17,RZ_R,118,5,18,4,0,0,
2022-03-17,RZ_R,119,5,19,4,0,0,
2022-03-17,RZ_R,120,6,0,2,0,0,
2022-03-17,RZ_R,121,6,1,2,0,0,
2022-03-17,RZ_R,122,6,2,2,0,0,
2022-03-17,RZ_R,123,6,3,2,0,0,
2022-03-17,RZ_R,124,6,4,2,0,0,
2022-03-17,RZ_R,125,6,5,2,0,0,
2022-03-17,RZ_R,126,6,6,2,0,0,
2022-03-17,RZ_R,127,6,7,2,0,0,
2022-03-17,RZ_R,128,6,8,2,0,0,
2022-03-17,RZ_R,129,6,9,2,0,0,
2022-03-17,RZ_R,130,6,10,2,0,0,
2022-03-17,RZ_R,131,6,11,2,0,0,
2022-03-17,RZ_R,132,6,12,2,0,0,
2022-03-17,RZ_R,133,6,13,2,0,0,
2022-03-17,RZ_R,134,6,14,2,0,0,
2022-03-17,RZ_R,135,6,15,2,0,0,
2022-03-17,RZ_R,136,6,16,2,0,0,
2022-03-17,RZ_R,137,6,17,2,0,0,
2022-03-17,RZ_R,138,6,18,2,0,0,
2022-03-17,RZ_R,139,6,19,2,0,0,
2022-03-17,RZ_R,140,7,0,2,0,0,
2022-03-17,RZ_R,141,7,1,2,0,0,
2022-03-17,RZ_R,142,7,2,2,0,0,
2022-03-17,RZ_R,143,7,3,2,0,0,
2022-03-17,RZ_R,144,7,4,2,0,0,
2022-03-17,RZ_R,145,7,5,2,0,0,
2022-03-17,RZ_R,146,7,6,2,0,0,
2022-03-17,RZ_R,147,7,7,2,0,0,
2022-03-17,RZ_R,148,7,8,2,0,0,
2022-03-17,RZ_R,149,7,9,2,0,0,
2022-03-17,RZ_R,150,7,10,2,0,0,
2022-03-17,RZ_R,151,7,11,2,0,0,
2022-03-17,RZ_R,152,7,12,2,0,0,
2022-03-17,RZ_R,153,7,13,2,0,0,
2022-03-17,RZ_R,154,7,14,2,0,0,
2022-03-17,RZ_R,155,7,15,2,0,0,
2022-03-17,RZ_R,156,7,16,2,0,0,
2022-03-17,RZ_R,157,7,17,2,0,0,
2022-03-17,RZ_R,158,7,18,2,0,0,
2022-03-17,RZ_R,159,7,19,2,0,0,
2022-03-17,RZ_R,160,8,0,1,0,0,
2022-03-17,RZ_R,161,8,1,1,0,0,
2022-03-17,RZ_R,162,8,2,1,0,0,
2022-03-17,RZ_R,163,8,3,1,0,0,
2022-03-17,RZ_R,164,8,4,1,0,0,
2022-03-17,RZ_R,165,8,5,1,0,0,
2022-03-17,RZ_R,166,8,6,1,0,0,
2022-03-17,RZ_R,167,8,7,1,0,0,
2022-03-17,RZ_R,168,8,8,1,0,0,
2022-03-17,RZ_R,169,8,9,1,0,0,
2022-03-17,RZ_R,170,8,10,1,0,0,
2022-03-17,RZ_R,171,8,11,1,0,0,
2022-03-17,RZ_R,172,8,12,1,0,0,
2022-03-17,RZ_R,173,8,13,1,0,0,
2022-03-17,RZ_R,174,8,14,1,0,0,
2022-03-17,RZ_R,175,8,15,1,0,0,
2022-03-17,RZ_R,176,8,16,1,0,0,
2022-03-17,RZ_R,177,8,17,1,0,0,
2022-03-17,RZ_R,178,8,18,1,0,0,
2022-03-17,RZ_R,179,8,19,1,0,0,
